data,AMBEV,rsi,roc,willr,BRF,EURO,Heineken_euro,JBS,DOLAR,IBOVESPA,cdi,Risco_Brasil,Dividends
2001-08-29,0.9444952607154846,52.94012700564973,2.9905167488790463,-61.85567990100139,,,29.648296356201172,,,13077.0,0.069053,933,0.0
2001-08-30,0.9221018552780151,53.483334200523615,1.8705052950881207,-61.32405223211304,,,28.801942825317383,,,12892.0,0.06912,950,0.0
2001-08-31,0.9221018552780151,51.71545908377806,-3.4364260717906325,-67.99999583851208,,,29.590595245361328,,,12841.0,0.069186,952,0.0
2001-09-03,0.9221018552780151,55.195310959618716,-5.676565533542077,-70.25863486436448,1.935492753982544,,29.398242950439453,,,12800.0,0.069186,952,0.0
2001-09-04,0.9241413474082947,49.15476913822093,-7.81975012089986,-88.93805421764533,,,29.01994514465332,,,12767.0,0.06912,923,0.0
2001-09-05,0.9241413474082947,50.53550774484147,-8.376961749607936,-84.95574698432176,,,29.436717987060547,,,12591.0,0.06912,931,0.0
2001-09-06,0.9241413474082947,61.240762903270685,-0.5358333695299478,-31.99996948242187,,,29.808609008789062,,,12255.0,0.06912,955,0.0
2001-09-07,0.9241413474082947,57.90638472229661,1.6666717440995127,-43.99997166224888,,,28.417232513427734,,,,,971,0.0
2001-09-10,0.9343184232711792,58.71333271752831,0.0,-39.3063647544124,,,28.404399871826172,,,11922.0,0.069186,968,0.0
2001-09-11,0.9058194160461426,54.53174705391564,-1.5667608387552434,-46.25851575865427,,,27.10281753540039,,,,0.069153,961,0.0
2001-09-12,0.8956427574157715,53.12139373385687,1.6997151066808325,-52.3809740062164,,,28.21205711364746,,,11113.0,0.069153,961,0.0
2001-09-13,0.8142206072807312,49.7352485911811,-0.14123943718128418,-67.34691097159933,,,28.411542892456055,,,10306.0,0.06912,961,0.0
2001-09-14,0.7653682231903076,50.20140743124934,0.8540917005696258,-61.65411592951701,,,27.0537166595459,,,10034.0,0.069186,961,0.0
2001-09-17,0.8854663372039795,53.16398838560822,0.4898509098046233,-47.36843237444841,,,27.208152770996094,,,10550.0,0.069186,1.090,0.0
2001-09-18,0.8854663372039795,49.49247042564397,1.65349028349151,-63.909735079298386,,,27.471996307373047,,,10554.0,0.069186,1.073,0.0
2001-09-19,0.8956427574157715,51.46152790449992,1.8571444920131075,-54.887186775332964,,,27.10519027709961,,,10745.0,0.069153,1.076,0.0
2001-09-20,0.8651079535484314,46.42616045354036,-6.060609758149482,-78.19549033920691,,,25.77310562133789,,,10543.0,0.069153,1.102,0.0
2001-09-21,0.7938831448554993,50.31089079003508,-3.142076689614126,-60.90221897797658,,,24.5504093170166,,,10419.0,0.06922,1.151,0.0
2001-09-24,0.7938831448554993,43.009603194374854,-7.0020375955141105,-83.974353488065,,,25.097393035888672,,,10533.0,0.069186,1.145,0.0
2001-09-25,0.7735095024108887,47.14024275984829,-3.5986125325478513,-67.94870697613001,,,26.030506134033203,,,10229.0,0.069253,1.152,0.0
2001-09-26,0.7124410271644592,49.95285917057652,-1.740947116831948,-52.7778090518289,,,26.094865798950195,,,10006.0,0.06932,1.188,0.0
2001-09-27,0.7124410271644592,45.999090159552544,-2.121642032890969,-71.52778007734037,,,26.127037048339844,,,10405.0,0.069353,1.183,0.0
2001-09-28,0.7327980399131775,43.7873171009301,-3.4580082461532324,-81.75182329318388,,,26.783430099487305,,,10636.0,0.069353,1.163,0.0
2001-10-01,0.7572226524353027,45.37829780623796,-4.108629617126979,-74.10068191127264,,,26.860660552978516,,,10501.0,0.069386,1.191,0.0
2001-10-02,0.7429748773574829,38.69491542423478,-6.223480149040272,-91.66664774456065,,,25.953292846679688,,,10351.0,0.06942,1.192,0.0
2001-10-03,0.7327980399131775,41.77337297915174,-5.820476229902116,-79.19072212970298,,,25.161745071411133,,,10233.0,0.06942,1.215,0.0
2001-10-04,0.7327980399131775,44.25591809948028,-2.7240151945273405,-71.09827418073611,,,26.64185333251953,,,10062.0,0.069353,1.241,0.0
2001-10-05,0.7327980399131775,50.57747405172394,-1.5514828088438515,-48.55490819647009,,,26.210695266723633,,,10197.0,0.06932,1.246,0.0
2001-10-08,0.7327980399131775,55.584517750467356,4.67835800709957,-17.218555594151642,,,26.970056533813477,,,10095.0,0.069286,1.256,0.0
2001-10-09,0.7124410271644592,59.05875285854619,4.809763543544232,-13.068154109414607,,,26.390878677368164,,,10284.0,0.069253,1.232,0.0
2001-10-10,0.7735095024108887,50.67386464704894,-0.4252265584853476,-44.31816088266882,1.965269684791565,,26.937883377075195,,,10462.0,0.069186,1.188,0.0
2001-10-11,0.7938628792762756,42.717486877651226,-3.323699660949486,-82.38634208510025,,,26.738386154174805,,,10785.0,0.069186,1.172,0.0
2001-10-12,0.7938628792762756,41.360514925884964,-3.1432770144975253,-89.77271126321733,,,26.384443283081055,,,,,1.186,0.0
2001-10-15,0.8040436506271362,38.522113302763444,-5.809732491939135,-84.93150744584631,,,26.345836639404297,,,11329.0,0.069186,1.163,0.0
2001-10-16,0.7938628792762756,35.094760236965634,-4.977374328957795,-86.77042050733995,,,25.895370483398438,,,11258.0,0.069153,1.136,0.0
2001-10-17,0.7938425540924072,34.03704687532273,-7.073721082294638,-89.6946749663029,,,25.747364044189453,,,11271.0,0.06912,1.119,0.0
2001-10-18,0.8040436506271362,39.59222586207285,-5.526897692459498,-76.71756933885979,,,24.872163772583008,,,10995.0,0.069186,1.129,0.0
2001-10-19,0.8141791224479675,47.44315686817725,-4.154727235824874,-55.34350658781503,,,25.515695571899414,,,11332.0,0.069153,1.094,0.0
2001-10-22,0.7938628792762756,39.130194957714764,-12.5,-87.7862706564228,,,26.069120407104492,,,11700.0,0.069153,1.074,0.0
2001-10-23,0.8142206072807312,36.99488189636762,-15.95890317005254,-90.78013272983553,,,25.979022979736328,,,11613.0,0.069186,1.090,0.0
2001-10-24,0.7938628792762756,33.037192908754264,-16.441283902188175,-97.78481967707862,,,25.547866821289062,,,11468.0,0.069186,1.105,0.0
2001-10-25,0.7938628792762756,35.014852227047164,-11.210762235951421,-93.35442885166742,1.935492753982544,,25.740922927856445,,,11724.0,0.069153,1.119,0.0
2001-10-26,0.8345739841461182,38.639265336199635,-8.377355899450912,-85.12657311000453,,,25.869630813598633,,,11781.0,0.06912,1.129,0.0
2001-10-29,0.8243967294692993,36.93287154337927,-7.941408368848569,-89.8496421211439,,,25.676576614379883,,,11377.0,0.069186,1.191,0.0
2001-10-30,0.8243967294692993,39.2444649148838,-3.96825384811359,-78.061209346592,,,25.740922927856445,,,11024.0,0.069153,1.180,0.0
2001-10-31,0.7938831448554993,35.2447981872482,-6.730763058690403,-94.31280070689425,,,26.28791618347168,,,11365.0,0.069153,1.179,0.0
2001-11-01,0.8243967294692993,36.753848867161594,-8.42433657890086,-79.46429065599574,,,26.384443283081055,,,11388.0,0.069153,1.191,0.0
2001-11-02,0.8243967294692993,32.802347951947134,-15.844543104831398,-96.99568145325175,,,26.127037048339844,,,,,1.177,0.0
2001-11-05,0.8956427574157715,39.51381111586254,-6.464481110968956,-77.25319797984841,,,27.555660247802734,,,12165.0,0.069186,1.139,0.0
2001-11-06,0.8956427574157715,42.473066702072614,-2.689493602843085,-67.81117091924754,,,27.51060676574707,,,12416.0,0.069186,1.123,0.0
2001-11-07,0.8854663372039795,43.81856785823453,2.5553679436425503,-62.55505682553393,,,27.993263244628906,,,12616.0,0.06922,1.083,0.0
2001-11-08,0.8854663372039795,38.917298517100555,-2.8619541187932973,-76.8211703034705,,,28.21204948425293,,,12554.0,0.069186,1.054,0.0
2001-11-09,0.8447549939155579,42.906188399429,-2.553545394149892,-47.540966947375175,,,27.221031188964844,,,12731.0,0.06922,1.054,0.0
2001-11-12,0.8345538377761841,44.38962073141864,0.0,-38.52460361942775,,,27.671504974365234,,,12567.0,0.06922,1.074,0.0
2001-11-13,0.8447549939155579,42.446135892472014,-2.80991852784217,-49.61831171913334,,,27.742271423339844,,,12918.0,0.069186,1.010,0.0
2001-11-14,0.8142206072807312,38.239149919677715,-2.5773211502262305,-81.67939931597499,,,27.349727630615234,,,12826.0,0.06922,988,0.0
2001-11-15,0.8142206072807312,43.017962837733066,-0.5962495416433233,-56.48855517554166,,,27.375473022460938,,,,,963,0.0
2001-11-16,0.8345538377761841,43.44636878618824,3.9076338493733376,-54.1984982899375,,,26.899280548095703,,,12883.0,0.06922,957,0.0
2001-11-19,0.8142206072807312,42.41608088606187,-0.9385717392944137,-59.20005798339844,,,27.047273635864258,,,12987.0,0.06922,919,0.0
2001-11-20,0.8142206072807312,37.14587958758361,-6.951423390916145,-74.25153701455409,,,26.455236434936523,,,12638.0,0.06922,925,0.0
2001-11-21,0.8142206072807312,43.76733165879932,-4.069765553742998,-47.90420084951248,,,27.45269203186035,,,12794.0,0.069153,915,0.0
2001-11-22,0.854931116104126,44.764267547210174,0.6932402423787343,-43.71260254853745,,,27.787328720092773,,,13019.0,0.06922,923,0.0
2001-11-23,0.8590021729469299,44.64250168765811,-1.8596810519664664,-44.311418621889274,,,27.092327117919922,,,13424.0,0.06922,907,0.0
2001-11-26,0.854931116104126,44.5121202988198,-2.8475645800873584,-43.209867821907785,2.2332608699798584,,26.860660552978516,,,13760.0,0.06922,875,0.0
2001-11-27,0.865334153175354,42.50657590933105,-2.6360579386330074,-52.46916305653817,,,26.545331954956055,,,13603.0,0.06922,894,0.0
2001-11-28,0.854931116104126,49.95350620446244,5.026452267676018,-18.000030517578125,,,26.223567962646484,,,13019.0,0.06922,928,0.0
2001-11-29,0.83864426612854,52.54381756579324,3.5989723525976736,-26.178012562538072,,,26.513154983520508,,,12736.0,0.06922,983,0.0
2001-11-30,0.8243967294692993,52.69032163625924,3.418808365174786,-25.654440327944158,,,26.706222534179688,,,12932.0,0.069253,978,0.0
2001-12-03,0.8142206072807312,52.69032163625924,4.220505936971897,-30.39215182121411,,,27.40122413635254,,,13336.0,0.069253,928,0.0
2001-12-04,0.8447549939155579,55.9986010113671,10.80108730892928,-20.098032111710793,,,26.944305419921875,,,13147.0,0.069253,912,0.0
2001-12-05,0.8651079535484314,57.5218828523371,7.445884350435916,-24.454167202848197,,,26.172082901000977,,,13382.0,0.06932,885,0.0
2001-12-06,0.8752853870391846,47.73394661058739,2.0654025256611863,-48.471643180874544,,,26.255746841430664,,,13539.0,0.069286,894,0.0
2001-12-07,0.8651079535484314,41.271108994126884,-1.8949123157636305,-68.99563100549342,,,25.77310562133789,,,13299.0,0.069286,878,0.0
