data,AMBEV,rsi,roc,willr,BRF,EURO,Heineken_euro,JBS,DOLAR,IBOVESPA,cdi,Risco_Brasil,Dividends,selic_meta_diario,selic_overnight_diario,taxa_desemprego_pnad_mensal_diario,volume_vendas_varejo_setor_diario_x,ipca_diario,igpm_diario,volume_vendas_varejo_setor_diario_y,producao_bens_consumo_diario,tx_juros_americano_day,industry_production_daily,desemprego_americano_day,inflacao_americana_daily
2000-08-03,0.546,57.589,6.086,-34.239,,,32.418,,,16721.0,0.06,701,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-04,0.546,56.919,4.956,-36.413,,,33.829,,,16761.0,0.06,700,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-07,0.546,65.021,7.006,-5.911,,,33.649,,,16996.0,0.06,694,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-08,0.546,62.293,6.742,-13.793,,,33.393,,,16885.0,0.06,697,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-09,0.546,63.126,4.501,-9.852,1.935,,33.444,,,16534.0,0.06,692,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-10,0.55,60.603,4.22,-21.25,1.935,,32.726,,,16835.0,0.06,698,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-11,0.55,61.433,6.273,-23.973,,,32.88,,,17395.0,0.06,678,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-14,0.554,66.532,7.787,-2.485,,,32.521,,,17811.0,0.06,672,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-15,0.554,66.633,8.513,-4.819,,,31.29,,,17744.0,0.06,675,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-16,0.554,61.995,0.989,-18.675,1.935,,30.982,,,17331.0,0.06,689,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-17,0.55,64.101,5.918,-7.831,,,31.059,,,17703.0,0.06,672,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-18,0.57,57.437,4.056,-32.877,,,30.546,,,17314.0,0.06,685,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-21,0.57,46.685,-4.577,-82.759,,,30.52,,,17083.0,0.061,694,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-22,0.55,44.803,-4.561,-86.539,1.98,,30.161,,,17224.0,0.06,679,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-23,0.55,46.052,-4.54,-81.41,1.983,,29.853,,,17450.0,0.059,680,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-24,0.55,49.869,-2.289,-65.385,,,29.623,,,17311.0,0.06,674,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-25,0.574,48.828,-3.098,-69.872,,,29.571,,,17643.0,0.06,664,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-28,0.58,48.671,-5.745,-70.513,2.01,,29.315,,,17460.0,0.06,663,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-29,0.58,51.036,-5.003,-61.539,,,29.571,,,17355.0,0.06,661,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-30,0.58,57.771,-1.152,-32.692,,,30.7,,,17414.0,0.06,660,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-08-31,0.58,56.652,-2.509,-36.538,,,29.341,,,17347.0,0.06,672,0.0,0.139,0.139,,2.595,0.039,0.109,2.595,,0.096,4.226,0.186,0.264
2000-09-01,0.58,48.551,-3.316,-67.308,,,29.469,,,17577.0,0.06,663,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-04,0.58,48.715,0.971,-65.101,,,29.546,,,17613.0,0.06,665,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-05,0.58,55.465,4.596,-35.571,,,29.52,,,17425.0,0.06,669,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-06,0.584,51.951,2.805,-40.0,,,29.494,,,17590.0,0.06,662,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-07,0.584,48.485,-0.06,-57.6,,,29.751,,,,,670,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-08,0.584,55.591,3.317,-20.313,,,29.982,,,17433.0,0.06,675,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-11,0.609,58.13,4.587,-5.505,2.01,,30.392,,,17288.0,0.061,679,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-12,0.607,51.615,1.257,-43.119,,,30.725,,,16883.0,0.061,689,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-13,0.607,53.921,-0.408,-32.258,,,30.007,,,16999.0,0.061,696,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-14,0.603,48.902,-2.047,-68.817,,,29.187,,,16769.0,0.061,693,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-15,0.61,52.799,2.467,-41.86,,,28.392,,,16563.0,0.061,702,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-18,0.611,55.04,3.428,-22.093,,,30.059,,,15913.0,0.061,727,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-19,0.615,52.362,-0.234,-41.86,,,30.495,,,16188.0,0.061,717,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-20,0.615,52.041,0.89,-44.186,,,30.495,,,16078.0,0.061,730,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-21,0.615,57.878,4.748,-28.0,,,31.187,,,16146.0,0.061,726,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-22,0.615,60.236,2.86,-23.239,,,32.367,,,16353.0,0.061,723,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-25,0.598,63.586,3.347,-15.854,2.084,,32.367,,,16319.0,0.061,716,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-26,0.607,61.47,5.201,-22.561,,,32.316,,,16255.0,0.06,721,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-27,0.603,58.79,3.335,-31.098,2.01,,32.495,,,15848.0,0.06,711,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-28,0.619,53.414,3.642,-55.862,,,32.572,,,16014.0,0.06,705,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-09-29,0.635,58.94,4.345,-27.586,,,32.316,,,15928.0,0.061,705,0.0,0.139,0.139,,2.609,0.009,0.053,2.609,,0.096,4.243,0.177,0.264
2000-10-02,0.635,55.159,2.035,-42.759,,,32.726,,,15559.0,0.061,714,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-03,0.66,60.051,5.344,-15.972,,,32.777,,,15633.0,0.061,694,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-04,0.672,52.053,2.469,-56.923,,,32.675,,,15876.0,0.061,687,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-05,0.672,48.891,-1.32,-71.852,,,32.777,,,16362.0,0.061,687,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-06,0.7,47.147,-3.121,-81.481,,,31.751,,,15946.0,0.061,701,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-09,0.702,50.373,-3.462,-65.185,,,31.803,,,15855.0,0.061,704,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-10,0.714,53.302,-1.685,-49.63,,,32.264,,,15747.0,0.061,701,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-11,0.716,45.694,-4.02,-90.37,,,31.905,,,15526.0,0.06,712,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-12,0.716,57.556,3.399,-16.296,,,31.905,,,,,741,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-13,0.704,57.952,1.238,-26.875,,,32.572,,,15385.0,0.061,744,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-16,0.692,60.896,4.217,-20.54,,,32.572,,,15242.0,0.061,742,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-17,0.712,64.79,4.404,-7.282,,,31.726,,,14870.0,0.061,776,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-18,0.712,65.046,7.631,-14.537,,,32.495,,,14421.0,0.061,779,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-19,0.719,67.183,10.523,-18.889,,,31.982,,,14845.0,0.061,772,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-20,0.733,67.861,11.834,-15.926,,,31.136,,,14529.0,0.061,771,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-23,0.712,68.214,10.642,-14.444,,,30.649,,,13990.0,0.061,791,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-24,0.712,71.198,11.314,-1.482,,,31.213,,,13799.0,0.061,792,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-25,0.696,61.592,11.74,-22.137,1.935,,31.597,,,13665.0,0.061,807,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-26,0.692,65.155,7.632,-7.634,,,31.905,,,14223.0,0.061,811,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-27,0.71,64.984,7.337,-16.014,,,32.162,,,14692.0,0.061,792,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-30,0.723,67.549,7.108,-9.278,,,33.367,,,14891.0,0.061,776,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-10-31,0.774,67.641,4.645,-12.15,,,32.829,,,14867.0,0.061,758,0.0,0.139,0.139,,2.582,0.006,0.017,2.582,,0.096,4.227,0.177,0.265
2000-11-01,0.791,63.418,3.305,-24.49,,,32.675,,,14791.0,0.061,772,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-02,0.791,63.225,1.894,-27.374,,,32.675,,,,,753,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-03,0.794,52.827,-1.676,-56.186,,,32.572,,,14534.0,0.06,775,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-06,0.794,42.532,-6.168,-88.837,,,33.418,,,14801.0,0.06,776,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-07,0.774,41.471,-8.368,-85.169,,,33.701,,,14969.0,0.06,799,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-08,0.784,39.761,-6.6,-81.579,,,34.752,,,14656.0,0.06,818,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-09,0.784,37.473,-9.576,-89.85,,,35.804,,,14524.0,0.061,833,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-10,0.784,39.845,-8.804,-84.586,,,35.522,,,14626.0,0.061,812,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-13,0.771,40.194,-10.005,-83.835,,,34.932,,,14372.0,0.061,810,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-14,0.771,39.945,-10.153,-84.586,,,34.521,,,14540.0,0.061,800,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-15,0.771,39.031,-9.494,-87.218,,,34.111,,,,,794,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-16,0.753,39.457,-9.344,-86.466,,,34.316,,,14490.0,0.061,792,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-17,0.753,37.483,-7.192,-91.603,,,35.47,,,14323.0,0.061,794,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-20,0.774,37.196,-3.064,-88.281,,,35.086,,,14500.0,0.061,776,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-21,0.765,34.109,-3.754,-95.385,,,34.29,,,14784.0,0.061,775,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-22,0.753,30.404,-4.579,-94.595,,,33.854,,,14577.0,0.06,798,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-23,0.753,30.286,-3.434,-83.077,,,33.829,,,14314.0,0.06,795,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-24,0.749,30.286,-4.202,-63.314,,,33.598,,,14336.0,0.06,796,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-27,0.749,25.958,-6.41,-76.023,2.084,,33.342,,,14008.0,0.06,794,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-28,0.753,23.165,-7.95,-88.333,,,32.623,,,13914.0,0.06,808,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-29,0.763,22.89,-7.754,-77.885,,,33.059,,,13788.0,0.06,800,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-11-30,0.784,14.66,-15.376,-90.852,,,31.828,,,13287.0,0.06,829,0.0,0.139,0.139,,2.595,0.013,0.013,2.595,,0.096,4.228,0.177,0.265
2000-12-01,0.802,13.771,-15.959,-96.774,,,32.598,,,13437.0,0.06,810,0.0,0.139,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-04,0.794,17.68,-14.943,-91.613,,,32.854,,,13510.0,0.06,810,0.0,0.139,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-05,0.797,21.052,-13.038,-86.928,,,33.675,,,14182.0,0.06,794,0.0,0.139,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-06,0.794,28.283,-9.597,-76.393,,,32.187,,,13945.0,0.06,789,0.0,0.139,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-07,0.81,27.854,-9.84,-77.592,,,31.931,,,14460.0,0.06,782,0.0,0.139,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-08,0.804,29.693,-9.366,-73.118,2.159,,31.136,,,14983.0,0.06,763,0.0,0.139,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-11,0.804,36.254,-5.515,-60.967,,,31.726,,,15188.0,0.06,759,0.0,0.139,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-12,0.804,41.362,-2.221,-51.301,,,31.726,,,14906.0,0.06,768,0.0,0.139,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-13,0.774,42.319,-1.731,-44.715,,,32.316,,,15291.0,0.06,771,0.0,0.139,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-14,0.804,38.527,5.114,-48.815,,,31.623,,,15259.0,0.06,778,0.0,0.139,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-15,0.839,40.772,7.445,-33.52,,,31.521,,,14988.0,0.06,781,0.0,0.139,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-18,0.835,42.219,6.757,-28.0,,,30.905,,,15083.0,0.06,779,0.0,0.139,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-19,0.851,43.7,6.225,-15.287,,,30.469,,,15336.0,0.06,761,0.0,0.139,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-20,0.845,42.69,3.604,-19.108,,,32.162,,,14622.0,0.059,778,0.0,0.139,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-21,0.859,39.724,2.761,-32.0,,,33.829,,,14505.0,0.058,773,0.0,0.137,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-22,0.839,37.836,1.439,-50.0,,,33.598,,,14652.0,0.058,765,0.0,0.137,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-25,0.839,35.562,-1.475,-80.645,,,33.598,,,,,,0.0,0.137,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-26,0.845,37.971,-2.524,-68.041,2.233,,33.598,,,14795.0,0.058,760,0.0,0.137,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-27,0.936,34.429,-4.277,-87.255,,,33.906,,,15186.0,0.058,754,0.0,0.137,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-28,0.957,38.962,-1.472,-70.588,,,33.854,,,15259.0,0.058,744,0.0,0.137,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2000-12-29,0.957,37.016,-2.924,-82.353,,,33.059,,,,0.058,749,0.0,0.137,0.138,,3.436,0.021,0.029,3.436,,0.095,4.215,0.177,0.265
2001-01-01,0.957,33.021,-5.063,-99.107,,,33.059,,,,,,0.0,0.137,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-02,0.957,40.455,-3.655,-72.222,,,32.444,,,15425.0,0.058,762,0.0,0.137,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-03,0.987,47.007,-1.392,-44.444,,,33.085,,,16599.0,0.058,738,0.0,0.137,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-04,0.977,42.176,-2.111,-70.192,,,32.316,,,16675.0,0.058,737,0.0,0.137,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-05,0.977,39.892,-2.321,-84.615,,,31.546,,,16410.0,0.058,740,0.0,0.137,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-08,0.906,37.556,-2.409,-76.471,,,30.956,,,16562.0,0.058,751,0.0,0.137,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-09,0.926,34.939,-4.207,-91.262,,,30.956,,,16976.0,0.058,750,0.0,0.137,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-10,0.916,41.417,-0.92,-63.725,,,31.161,,,16919.0,0.058,748,0.0,0.137,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-11,0.906,50.191,0.975,-18.627,,,31.11,,,17024.0,0.058,739,0.0,0.137,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-12,0.906,51.217,2.161,-12.745,,,30.931,,,16850.0,0.058,728,0.0,0.137,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-15,0.906,46.102,2.0,-42.157,,,31.315,,,16963.0,0.057,723,0.0,0.137,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-16,0.906,48.325,0.85,-30.392,2.233,,31.341,,,16721.0,0.058,732,0.0,0.137,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-17,0.957,42.504,-3.464,-66.667,,,30.931,,,17191.0,0.056,729,0.0,0.137,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-18,0.979,47.137,0.0,-42.157,,,30.059,,,17521.0,0.056,726,0.0,0.135,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-19,1.018,43.098,-0.792,-68.627,,,29.494,,,17530.0,0.056,717,0.0,0.135,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-22,1.018,44.241,0.667,-62.745,,,28.828,,,17392.0,0.056,708,0.0,0.135,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-23,1.008,47.641,3.176,-42.268,,,29.469,,,17832.0,0.056,697,0.0,0.135,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-24,0.977,45.803,0.531,-45.217,2.236,,29.751,,,17772.0,0.056,694,0.0,0.135,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-25,0.977,38.898,-5.47,-86.087,,,30.264,,,,0.056,699,0.0,0.135,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-26,0.957,46.152,-3.333,-52.174,,,30.623,,,17889.0,0.056,683,0.0,0.135,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-29,1.018,42.02,-3.399,-63.38,,,31.315,,,17883.0,0.056,668,0.0,0.135,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-30,1.018,35.132,-8.106,-73.659,,,30.982,,,17723.0,0.056,680,0.0,0.135,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-01-31,1.058,33.392,-7.043,-71.93,,,31.392,,,17673.0,0.056,677,0.0,0.135,0.136,,2.55,0.021,0.028,2.55,,0.092,4.191,0.191,0.265
2001-02-01,1.099,31.349,-10.0,-81.333,,,31.495,,,17039.0,0.056,687,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-02,1.079,36.131,-6.72,-70.222,,,30.982,,,16915.0,0.056,687,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-05,1.069,39.404,-5.898,-62.222,,,31.7,,,16731.0,0.056,702,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-06,1.079,47.178,-3.864,-40.889,,,32.264,,,17007.0,0.056,693,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-07,1.058,47.33,-3.1,-40.444,,,32.418,,,16812.0,0.056,700,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-08,1.058,45.773,-0.749,-45.333,,,32.187,,,17243.0,0.056,689,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-09,1.038,50.694,-1.26,-23.0,,,32.11,,,17138.0,0.056,696,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-12,1.038,49.145,0.068,-28.0,,,32.726,,,16917.0,0.056,694,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-13,1.018,56.082,7.763,-6.341,,,32.726,,,17096.0,0.056,693,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-14,0.997,48.898,5.718,-29.756,,,32.623,,,17120.0,0.055,689,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-15,0.973,51.145,8.569,-21.951,,,32.418,,,16937.0,0.056,680,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-16,0.947,51.997,7.061,-19.024,,,31.777,,,16259.0,0.056,692,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-19,0.957,51.196,5.352,-21.463,,,31.649,,,16061.0,0.056,698,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-20,0.967,50.858,1.771,-35.0,,,31.495,,,15911.0,0.056,715,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-21,0.967,59.252,5.65,-16.483,,,30.931,,,15594.0,0.056,735,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-22,0.967,60.26,6.996,-13.415,,,30.546,,,15910.0,0.056,728,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-23,1.018,61.291,5.306,-15.094,,,30.674,,,16158.0,0.056,731,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-26,1.018,59.828,5.544,-35.025,,,30.11,,,,,728,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-27,1.018,59.609,2.161,-35.533,,,30.443,,,,,745,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-02-28,0.997,49.961,2.164,-72.561,,,30.802,,,15891.0,0.056,753,0.0,0.135,0.135,,2.468,0.017,0.01,2.468,,0.089,4.163,0.191,0.265
2001-03-01,1.018,56.6,3.946,-49.032,,,30.674,,,16417.0,0.056,742,0.0,0.135,0.136,,2.727,0.015,0.025,2.727,,0.087,4.153,0.195,0.265
2001-03-02,1.018,54.084,2.598,-58.065,,,30.828,,,16581.0,0.056,729,0.0,0.135,0.136,,2.727,0.015,0.025,2.727,,0.087,4.153,0.195,0.265
2001-03-05,1.018,54.084,2.941,-58.065,,,30.289,,,16537.0,0.056,718,0.0,0.135,0.136,,2.727,0.015,0.025,2.727,,0.087,4.153,0.195,0.265
2001-03-06,0.997,49.525,1.406,-77.703,,,30.52,,,16324.0,0.056,714,0.0,0.135,0.136,,2.727,0.015,0.025,2.727,,0.087,4.153,0.195,0.265
