data,tx_juros_americano_day,industry_production_daily,desemprego_americano_day,inflacao_americana_daily_USD
2002-04-30,0.047,4.082,0.268,8.15
2002-05-01,0.047,4.098,0.264,8.159
2002-05-02,0.047,4.098,0.264,8.159
2002-05-03,0.047,4.098,0.264,8.159
2002-05-06,0.047,4.098,0.264,8.159
2002-05-07,0.047,4.098,0.264,8.159
2002-05-08,0.047,4.098,0.264,8.159
2002-05-09,0.047,4.098,0.264,8.159
2002-05-10,0.047,4.098,0.264,8.159
2002-05-13,0.047,4.098,0.264,8.159
2002-05-14,0.047,4.098,0.264,8.159
2002-05-15,0.047,4.098,0.264,8.159
2002-05-16,0.047,4.098,0.264,8.159
2002-05-17,0.047,4.098,0.264,8.159
2002-05-20,0.047,4.098,0.264,8.159
2002-05-21,0.047,4.098,0.264,8.159
2002-05-22,0.047,4.098,0.264,8.159
2002-05-23,0.047,4.098,0.264,8.159
2002-05-24,0.047,4.098,0.264,8.159
2002-05-27,0.047,4.098,0.264,8.159
2002-05-28,0.047,4.098,0.264,8.159
2002-05-29,0.047,4.098,0.264,8.159
2002-05-30,0.047,4.098,0.264,8.159
2002-05-31,0.047,4.098,0.264,8.159
2002-06-03,0.047,4.132,0.264,8.164
2002-06-04,0.047,4.132,0.264,8.164
2002-06-05,0.047,4.132,0.264,8.164
2002-06-06,0.047,4.132,0.264,8.164
2002-06-07,0.047,4.132,0.264,8.164
2002-06-10,0.047,4.132,0.264,8.164
2002-06-11,0.047,4.132,0.264,8.164
2002-06-12,0.047,4.132,0.264,8.164
2002-06-13,0.047,4.132,0.264,8.164
2002-06-14,0.047,4.132,0.264,8.164
2002-06-17,0.047,4.132,0.264,8.164
2002-06-18,0.047,4.132,0.264,8.164
2002-06-19,0.047,4.132,0.264,8.164
2002-06-20,0.047,4.132,0.264,8.164
2002-06-21,0.047,4.132,0.264,8.164
2002-06-24,0.047,4.132,0.264,8.164
2002-06-25,0.047,4.132,0.264,8.164
2002-06-26,0.047,4.132,0.264,8.164
2002-06-27,0.047,4.132,0.264,8.164
2002-06-28,0.047,4.132,0.264,8.164
2002-07-01,0.047,4.131,0.264,8.182
2002-07-02,0.047,4.131,0.264,8.182
2002-07-03,0.047,4.131,0.264,8.182
2002-07-04,0.047,4.131,0.264,8.182
2002-07-05,0.047,4.131,0.264,8.182
2002-07-08,0.047,4.131,0.264,8.182
2002-07-09,0.047,4.131,0.264,8.182
2002-07-10,0.047,4.131,0.264,8.182
2002-07-11,0.047,4.131,0.264,8.182
2002-07-12,0.047,4.131,0.264,8.182
2002-07-15,0.047,4.131,0.264,8.182
2002-07-16,0.047,4.131,0.264,8.182
2002-07-17,0.047,4.131,0.264,8.182
2002-07-18,0.047,4.131,0.264,8.182
2002-07-19,0.047,4.131,0.264,8.182
2002-07-22,0.047,4.131,0.264,8.182
2002-07-23,0.047,4.131,0.264,8.182
2002-07-24,0.047,4.131,0.264,8.182
2002-07-25,0.047,4.131,0.264,8.182
2002-07-26,0.047,4.131,0.264,8.182
2002-07-29,0.047,4.131,0.264,8.182
2002-07-30,0.047,4.131,0.264,8.182
2002-07-31,0.047,4.131,0.264,8.182
2002-08-01,0.047,4.127,0.259,8.205
2002-08-02,0.047,4.127,0.259,8.205
2002-08-05,0.047,4.127,0.259,8.205
2002-08-06,0.047,4.127,0.259,8.205
2002-08-07,0.047,4.127,0.259,8.205
2002-08-08,0.047,4.127,0.259,8.205
2002-08-09,0.047,4.127,0.259,8.205
2002-08-12,0.047,4.127,0.259,8.205
2002-08-13,0.047,4.127,0.259,8.205
2002-08-14,0.047,4.127,0.259,8.205
2002-08-15,0.047,4.127,0.259,8.205
2002-08-16,0.047,4.127,0.259,8.205
2002-08-19,0.047,4.127,0.259,8.205
2002-08-20,0.047,4.127,0.259,8.205
2002-08-21,0.047,4.127,0.259,8.205
2002-08-22,0.047,4.127,0.259,8.205
2002-08-23,0.047,4.127,0.259,8.205
2002-08-26,0.047,4.127,0.259,8.205
2002-08-27,0.047,4.127,0.259,8.205
2002-08-28,0.047,4.127,0.259,8.205
2002-08-29,0.047,4.127,0.259,8.205
2002-08-30,0.047,4.127,0.259,8.205
2002-09-02,0.047,4.132,0.259,8.218
2002-09-03,0.047,4.132,0.259,8.218
2002-09-04,0.047,4.132,0.259,8.218
2002-09-05,0.047,4.132,0.259,8.218
2002-09-06,0.047,4.132,0.259,8.218
2002-09-09,0.047,4.132,0.259,8.218
2002-09-10,0.047,4.132,0.259,8.218
2002-09-11,0.047,4.132,0.259,8.218
2002-09-12,0.047,4.132,0.259,8.218
2002-09-13,0.047,4.132,0.259,8.218
2002-09-16,0.047,4.132,0.259,8.218
2002-09-17,0.047,4.132,0.259,8.218
2002-09-18,0.047,4.132,0.259,8.218
2002-09-19,0.047,4.132,0.259,8.218
2002-09-20,0.047,4.132,0.259,8.218
2002-09-23,0.047,4.132,0.259,8.218
2002-09-24,0.047,4.132,0.259,8.218
2002-09-25,0.047,4.132,0.259,8.218
2002-09-26,0.047,4.132,0.259,8.218
2002-09-27,0.047,4.132,0.259,8.218
2002-09-30,0.047,4.132,0.259,8.218
2002-10-01,0.047,4.119,0.259,8.236
2002-10-02,0.047,4.119,0.259,8.236
2002-10-03,0.047,4.119,0.259,8.236
2002-10-04,0.047,4.119,0.259,8.236
2002-10-07,0.047,4.119,0.259,8.236
2002-10-08,0.047,4.119,0.259,8.236
2002-10-09,0.047,4.119,0.259,8.236
2002-10-10,0.047,4.119,0.259,8.236
2002-10-11,0.047,4.119,0.259,8.236
2002-10-14,0.047,4.119,0.259,8.236
2002-10-15,0.047,4.119,0.259,8.236
2002-10-16,0.047,4.119,0.259,8.236
2002-10-17,0.047,4.119,0.259,8.236
2002-10-18,0.047,4.119,0.259,8.236
2002-10-21,0.047,4.119,0.259,8.236
2002-10-22,0.047,4.119,0.259,8.236
2002-10-23,0.047,4.119,0.259,8.236
2002-10-24,0.047,4.119,0.259,8.236
2002-10-25,0.047,4.119,0.259,8.236
2002-10-28,0.047,4.119,0.259,8.236
2002-10-29,0.047,4.119,0.259,8.236
2002-10-30,0.047,4.119,0.259,8.236
2002-10-31,0.047,4.119,0.259,8.236
2002-11-01,0.039,4.143,0.268,8.25
2002-11-04,0.039,4.143,0.268,8.25
2002-11-05,0.039,4.143,0.268,8.25
2002-11-06,0.039,4.143,0.268,8.25
2002-11-07,0.039,4.143,0.268,8.25
2002-11-08,0.039,4.143,0.268,8.25
2002-11-11,0.039,4.143,0.268,8.25
2002-11-12,0.039,4.143,0.268,8.25
2002-11-13,0.039,4.143,0.268,8.25
2002-11-14,0.039,4.143,0.268,8.25
2002-11-15,0.039,4.143,0.268,8.25
2002-11-18,0.039,4.143,0.268,8.25
2002-11-19,0.039,4.143,0.268,8.25
2002-11-20,0.039,4.143,0.268,8.25
2002-11-21,0.039,4.143,0.268,8.25
2002-11-22,0.039,4.143,0.268,8.25
2002-11-25,0.039,4.143,0.268,8.25
2002-11-26,0.039,4.143,0.268,8.25
2002-11-27,0.039,4.143,0.268,8.25
2002-11-28,0.039,4.143,0.268,8.25
2002-11-29,0.039,4.143,0.268,8.25
2002-12-02,0.037,4.12,0.273,8.264
2002-12-03,0.037,4.12,0.273,8.264
2002-12-04,0.037,4.12,0.273,8.264
2002-12-05,0.037,4.12,0.273,8.264
2002-12-06,0.037,4.12,0.273,8.264
2002-12-09,0.037,4.12,0.273,8.264
2002-12-10,0.037,4.12,0.273,8.264
2002-12-11,0.037,4.12,0.273,8.264
2002-12-12,0.037,4.12,0.273,8.264
2002-12-13,0.037,4.12,0.273,8.264
2002-12-16,0.037,4.12,0.273,8.264
2002-12-17,0.037,4.12,0.273,8.264
2002-12-18,0.037,4.12,0.273,8.264
2002-12-19,0.037,4.12,0.273,8.264
2002-12-20,0.037,4.12,0.273,8.264
2002-12-23,0.037,4.12,0.273,8.264
2002-12-24,0.037,4.12,0.273,8.264
2002-12-25,0.037,4.12,0.273,8.264
2002-12-26,0.037,4.12,0.273,8.264
2002-12-27,0.037,4.12,0.273,8.264
2002-12-30,0.037,4.12,0.273,8.264
2002-12-31,0.037,4.12,0.273,8.264
2003-01-01,0.037,4.154,0.264,8.3
2003-01-02,0.037,4.154,0.264,8.3
2003-01-03,0.037,4.154,0.264,8.3
2003-01-06,0.037,4.154,0.264,8.3
2003-01-07,0.037,4.154,0.264,8.3
2003-01-08,0.037,4.154,0.264,8.3
2003-01-09,0.037,4.154,0.264,8.3
2003-01-10,0.037,4.154,0.264,8.3
2003-01-13,0.037,4.154,0.264,8.3
2003-01-14,0.037,4.154,0.264,8.3
2003-01-15,0.037,4.154,0.264,8.3
2003-01-16,0.037,4.154,0.264,8.3
2003-01-17,0.037,4.154,0.264,8.3
2003-01-20,0.037,4.154,0.264,8.3
2003-01-21,0.037,4.154,0.264,8.3
2003-01-22,0.037,4.154,0.264,8.3
2003-01-23,0.037,4.154,0.264,8.3
2003-01-24,0.037,4.154,0.264,8.3
2003-01-27,0.037,4.154,0.264,8.3
2003-01-28,0.037,4.154,0.264,8.3
2003-01-29,0.037,4.154,0.264,8.3
2003-01-30,0.037,4.154,0.264,8.3
2003-01-31,0.037,4.154,0.264,8.3
2003-02-03,0.038,4.159,0.268,8.345
2003-02-04,0.038,4.159,0.268,8.345
2003-02-05,0.038,4.159,0.268,8.345
2003-02-06,0.038,4.159,0.268,8.345
2003-02-07,0.038,4.159,0.268,8.345
2003-02-10,0.038,4.159,0.268,8.345
2003-02-11,0.038,4.159,0.268,8.345
2003-02-12,0.038,4.159,0.268,8.345
2003-02-13,0.038,4.159,0.268,8.345
2003-02-14,0.038,4.159,0.268,8.345
2003-02-17,0.038,4.159,0.268,8.345
2003-02-18,0.038,4.159,0.268,8.345
2003-02-19,0.038,4.159,0.268,8.345
2003-02-20,0.038,4.159,0.268,8.345
2003-02-21,0.038,4.159,0.268,8.345
2003-02-24,0.038,4.159,0.268,8.345
2003-02-25,0.038,4.159,0.268,8.345
2003-02-26,0.038,4.159,0.268,8.345
2003-02-27,0.038,4.159,0.268,8.345
2003-02-28,0.038,4.159,0.268,8.345
2003-03-03,0.038,4.146,0.268,8.359
2003-03-04,0.038,4.146,0.268,8.359
2003-03-05,0.038,4.146,0.268,8.359
2003-03-06,0.038,4.146,0.268,8.359
2003-03-07,0.038,4.146,0.268,8.359
2003-03-10,0.038,4.146,0.268,8.359
2003-03-11,0.038,4.146,0.268,8.359
2003-03-12,0.038,4.146,0.268,8.359
2003-03-13,0.038,4.146,0.268,8.359
2003-03-14,0.038,4.146,0.268,8.359
2003-03-17,0.038,4.146,0.268,8.359
2003-03-18,0.038,4.146,0.268,8.359
2003-03-19,0.038,4.146,0.268,8.359
2003-03-20,0.038,4.146,0.268,8.359
2003-03-21,0.038,4.146,0.268,8.359
2003-03-24,0.038,4.146,0.268,8.359
2003-03-25,0.038,4.146,0.268,8.359
2003-03-26,0.038,4.146,0.268,8.359
2003-03-27,0.038,4.146,0.268,8.359
2003-03-28,0.038,4.146,0.268,8.359
2003-03-31,0.038,4.146,0.268,8.359
2003-04-01,0.038,4.12,0.273,8.327
2003-04-02,0.038,4.12,0.273,8.327
2003-04-03,0.038,4.12,0.273,8.327
2003-04-04,0.038,4.12,0.273,8.327
2003-04-07,0.038,4.12,0.273,8.327
2003-04-08,0.038,4.12,0.273,8.327
2003-04-09,0.038,4.12,0.273,8.327
2003-04-10,0.038,4.12,0.273,8.327
2003-04-11,0.038,4.12,0.273,8.327
2003-04-14,0.038,4.12,0.273,8.327
2003-04-15,0.038,4.12,0.273,8.327
2003-04-16,0.038,4.12,0.273,8.327
2003-04-17,0.038,4.12,0.273,8.327
2003-04-18,0.038,4.12,0.273,8.327
2003-04-21,0.038,4.12,0.273,8.327
2003-04-22,0.038,4.12,0.273,8.327
2003-04-23,0.038,4.12,0.273,8.327
2003-04-24,0.038,4.12,0.273,8.327
2003-04-25,0.038,4.12,0.273,8.327
2003-04-28,0.038,4.12,0.273,8.327
2003-04-29,0.038,4.12,0.273,8.327
2003-04-30,0.038,4.12,0.273,8.327
2003-05-01,0.038,4.119,0.277,8.314
2003-05-02,0.038,4.119,0.277,8.314
2003-05-05,0.038,4.119,0.277,8.314
2003-05-06,0.038,4.119,0.277,8.314
2003-05-07,0.038,4.119,0.277,8.314
2003-05-08,0.038,4.119,0.277,8.314
2003-05-09,0.038,4.119,0.277,8.314
2003-05-12,0.038,4.119,0.277,8.314
2003-05-13,0.038,4.119,0.277,8.314
2003-05-14,0.038,4.119,0.277,8.314
2003-05-15,0.038,4.119,0.277,8.314
2003-05-16,0.038,4.119,0.277,8.314
2003-05-19,0.038,4.119,0.277,8.314
2003-05-20,0.038,4.119,0.277,8.314
2003-05-21,0.038,4.119,0.277,8.314
2003-05-22,0.038,4.119,0.277,8.314
2003-05-23,0.038,4.119,0.277,8.314
2003-05-26,0.038,4.119,0.277,8.314
2003-05-27,0.038,4.119,0.277,8.314
2003-05-28,0.038,4.119,0.277,8.314
2003-05-29,0.038,4.119,0.277,8.314
2003-05-30,0.038,4.119,0.277,8.314
2003-06-02,0.037,4.124,0.286,8.323
2003-06-03,0.037,4.124,0.286,8.323
2003-06-04,0.037,4.124,0.286,8.323
2003-06-05,0.037,4.124,0.286,8.323
2003-06-06,0.037,4.124,0.286,8.323
2003-06-09,0.037,4.124,0.286,8.323
2003-06-10,0.037,4.124,0.286,8.323
2003-06-11,0.037,4.124,0.286,8.323
2003-06-12,0.037,4.124,0.286,8.323
2003-06-13,0.037,4.124,0.286,8.323
2003-06-16,0.037,4.124,0.286,8.323
2003-06-17,0.037,4.124,0.286,8.323
2003-06-18,0.037,4.124,0.286,8.323
2003-06-19,0.037,4.124,0.286,8.323
2003-06-20,0.037,4.124,0.286,8.323
2003-06-23,0.037,4.124,0.286,8.323
2003-06-24,0.037,4.124,0.286,8.323
2003-06-25,0.037,4.124,0.286,8.323
2003-06-26,0.037,4.124,0.286,8.323
2003-06-27,0.037,4.124,0.286,8.323
2003-06-30,0.037,4.124,0.286,8.323
2003-07-01,0.032,4.146,0.282,8.35
2003-07-02,0.032,4.146,0.282,8.35
2003-07-03,0.032,4.146,0.282,8.35
2003-07-04,0.032,4.146,0.282,8.35
2003-07-07,0.032,4.146,0.282,8.35
2003-07-08,0.032,4.146,0.282,8.35
2003-07-09,0.032,4.146,0.282,8.35
2003-07-10,0.032,4.146,0.282,8.35
2003-07-11,0.032,4.146,0.282,8.35
2003-07-14,0.032,4.146,0.282,8.35
2003-07-15,0.032,4.146,0.282,8.35
2003-07-16,0.032,4.146,0.282,8.35
2003-07-17,0.032,4.146,0.282,8.35
2003-07-18,0.032,4.146,0.282,8.35
2003-07-21,0.032,4.146,0.282,8.35
2003-07-22,0.032,4.146,0.282,8.35
2003-07-23,0.032,4.146,0.282,8.35
2003-07-24,0.032,4.146,0.282,8.35
2003-07-25,0.032,4.146,0.282,8.35
2003-07-28,0.032,4.146,0.282,8.35
2003-07-29,0.032,4.146,0.282,8.35
2003-07-30,0.032,4.146,0.282,8.35
2003-07-31,0.032,4.146,0.282,8.35
2003-08-01,0.033,4.137,0.277,8.386
2003-08-04,0.033,4.137,0.277,8.386
2003-08-05,0.033,4.137,0.277,8.386
2003-08-06,0.033,4.137,0.277,8.386
2003-08-07,0.033,4.137,0.277,8.386
2003-08-08,0.033,4.137,0.277,8.386
2003-08-11,0.033,4.137,0.277,8.386
2003-08-12,0.033,4.137,0.277,8.386
2003-08-13,0.033,4.137,0.277,8.386
2003-08-14,0.033,4.137,0.277,8.386
2003-08-15,0.033,4.137,0.277,8.386
2003-08-18,0.033,4.137,0.277,8.386
2003-08-19,0.033,4.137,0.277,8.386
2003-08-20,0.033,4.137,0.277,8.386
2003-08-21,0.033,4.137,0.277,8.386
2003-08-22,0.033,4.137,0.277,8.386
2003-08-25,0.033,4.137,0.277,8.386
2003-08-26,0.033,4.137,0.277,8.386
2003-08-27,0.033,4.137,0.277,8.386
2003-08-28,0.033,4.137,0.277,8.386
2003-08-29,0.033,4.137,0.277,8.386
2003-09-01,0.032,4.165,0.277,8.414
2003-09-02,0.032,4.165,0.277,8.414
2003-09-03,0.032,4.165,0.277,8.414
2003-09-04,0.032,4.165,0.277,8.414
2003-09-05,0.032,4.165,0.277,8.414
2003-09-08,0.032,4.165,0.277,8.414
2003-09-09,0.032,4.165,0.277,8.414
2003-09-10,0.032,4.165,0.277,8.414
2003-09-11,0.032,4.165,0.277,8.414
2003-09-12,0.032,4.165,0.277,8.414
2003-09-15,0.032,4.165,0.277,8.414
2003-09-16,0.032,4.165,0.277,8.414
2003-09-17,0.032,4.165,0.277,8.414
2003-09-18,0.032,4.165,0.277,8.414
2003-09-19,0.032,4.165,0.277,8.414
2003-09-22,0.032,4.165,0.277,8.414
2003-09-23,0.032,4.165,0.277,8.414
2003-09-24,0.032,4.165,0.277,8.414
2003-09-25,0.032,4.165,0.277,8.414
2003-09-26,0.032,4.165,0.277,8.414
2003-09-29,0.032,4.165,0.277,8.414
2003-09-30,0.032,4.165,0.277,8.414
2003-10-01,0.032,4.17,0.273,8.405
2003-10-02,0.032,4.17,0.273,8.405
2003-10-03,0.032,4.17,0.273,8.405
2003-10-06,0.032,4.17,0.273,8.405
2003-10-07,0.032,4.17,0.273,8.405
2003-10-08,0.032,4.17,0.273,8.405
2003-10-09,0.032,4.17,0.273,8.405
2003-10-10,0.032,4.17,0.273,8.405
2003-10-13,0.032,4.17,0.273,8.405
2003-10-14,0.032,4.17,0.273,8.405
2003-10-15,0.032,4.17,0.273,8.405
2003-10-16,0.032,4.17,0.273,8.405
2003-10-17,0.032,4.17,0.273,8.405
2003-10-20,0.032,4.17,0.273,8.405
2003-10-21,0.032,4.17,0.273,8.405
2003-10-22,0.032,4.17,0.273,8.405
2003-10-23,0.032,4.17,0.273,8.405
2003-10-24,0.032,4.17,0.273,8.405
2003-10-27,0.032,4.17,0.273,8.405
2003-10-28,0.032,4.17,0.273,8.405
2003-10-29,0.032,4.17,0.273,8.405
2003-10-30,0.032,4.17,0.273,8.405
2003-10-31,0.032,4.17,0.273,8.405
2003-11-03,0.032,4.198,0.264,8.409
2003-11-04,0.032,4.198,0.264,8.409
2003-11-05,0.032,4.198,0.264,8.409
2003-11-06,0.032,4.198,0.264,8.409
2003-11-07,0.032,4.198,0.264,8.409
2003-11-10,0.032,4.198,0.264,8.409
2003-11-11,0.032,4.198,0.264,8.409
2003-11-12,0.032,4.198,0.264,8.409
2003-11-13,0.032,4.198,0.264,8.409
2003-11-14,0.032,4.198,0.264,8.409
2003-11-17,0.032,4.198,0.264,8.409
2003-11-18,0.032,4.198,0.264,8.409
2003-11-19,0.032,4.198,0.264,8.409
2003-11-20,0.032,4.198,0.264,8.409
2003-11-21,0.032,4.198,0.264,8.409
2003-11-24,0.032,4.198,0.264,8.409
2003-11-25,0.032,4.198,0.264,8.409
2003-11-26,0.032,4.198,0.264,8.409
2003-11-27,0.032,4.198,0.264,8.409
2003-11-28,0.032,4.198,0.264,8.409
2003-12-01,0.032,4.2,0.259,8.432
2003-12-02,0.032,4.2,0.259,8.432
2003-12-03,0.032,4.2,0.259,8.432
2003-12-04,0.032,4.2,0.259,8.432
2003-12-05,0.032,4.2,0.259,8.432
2003-12-08,0.032,4.2,0.259,8.432
2003-12-09,0.032,4.2,0.259,8.432
2003-12-10,0.032,4.2,0.259,8.432
2003-12-11,0.032,4.2,0.259,8.432
2003-12-12,0.032,4.2,0.259,8.432
2003-12-15,0.032,4.2,0.259,8.432
2003-12-16,0.032,4.2,0.259,8.432
2003-12-17,0.032,4.2,0.259,8.432
2003-12-18,0.032,4.2,0.259,8.432
2003-12-19,0.032,4.2,0.259,8.432
2003-12-22,0.032,4.2,0.259,8.432
2003-12-23,0.032,4.2,0.259,8.432
2003-12-24,0.032,4.2,0.259,8.432
2003-12-25,0.032,4.2,0.259,8.432
2003-12-26,0.032,4.2,0.259,8.432
2003-12-29,0.032,4.2,0.259,8.432
2003-12-30,0.032,4.2,0.259,8.432
2003-12-31,0.032,4.2,0.259,8.432
2004-01-01,0.032,4.207,0.259,8.468
2004-01-02,0.032,4.207,0.259,8.468
2004-01-05,0.032,4.207,0.259,8.468
2004-01-06,0.032,4.207,0.259,8.468
2004-01-07,0.032,4.207,0.259,8.468
2004-01-08,0.032,4.207,0.259,8.468
2004-01-09,0.032,4.207,0.259,8.468
2004-01-12,0.032,4.207,0.259,8.468
2004-01-13,0.032,4.207,0.259,8.468
2004-01-14,0.032,4.207,0.259,8.468
2004-01-15,0.032,4.207,0.259,8.468
2004-01-16,0.032,4.207,0.259,8.468
2004-01-19,0.032,4.207,0.259,8.468
2004-01-20,0.032,4.207,0.259,8.468
2004-01-21,0.032,4.207,0.259,8.468
2004-01-22,0.032,4.207,0.259,8.468
2004-01-23,0.032,4.207,0.259,8.468
2004-01-26,0.032,4.207,0.259,8.468
2004-01-27,0.032,4.207,0.259,8.468
2004-01-28,0.032,4.207,0.259,8.468
2004-01-29,0.032,4.207,0.259,8.468
2004-01-30,0.032,4.207,0.259,8.468
2004-02-02,0.032,4.232,0.255,8.486
2004-02-03,0.032,4.232,0.255,8.486
2004-02-04,0.032,4.232,0.255,8.486
2004-02-05,0.032,4.232,0.255,8.486
2004-02-06,0.032,4.232,0.255,8.486
2004-02-09,0.032,4.232,0.255,8.486
2004-02-10,0.032,4.232,0.255,8.486
2004-02-11,0.032,4.232,0.255,8.486
2004-02-12,0.032,4.232,0.255,8.486
2004-02-13,0.032,4.232,0.255,8.486
2004-02-16,0.032,4.232,0.255,8.486
2004-02-17,0.032,4.232,0.255,8.486
2004-02-18,0.032,4.232,0.255,8.486
2004-02-19,0.032,4.232,0.255,8.486
2004-02-20,0.032,4.232,0.255,8.486
2004-02-23,0.032,4.232,0.255,8.486
2004-02-24,0.032,4.232,0.255,8.486
2004-02-25,0.032,4.232,0.255,8.486
2004-02-26,0.032,4.232,0.255,8.486
2004-02-27,0.032,4.232,0.255,8.486
2004-03-01,0.032,4.215,0.264,8.505
2004-03-02,0.032,4.215,0.264,8.505
2004-03-03,0.032,4.215,0.264,8.505
2004-03-04,0.032,4.215,0.264,8.505
2004-03-05,0.032,4.215,0.264,8.505
2004-03-08,0.032,4.215,0.264,8.505
2004-03-09,0.032,4.215,0.264,8.505
2004-03-10,0.032,4.215,0.264,8.505
2004-03-11,0.032,4.215,0.264,8.505
2004-03-12,0.032,4.215,0.264,8.505
2004-03-15,0.032,4.215,0.264,8.505
2004-03-16,0.032,4.215,0.264,8.505
2004-03-17,0.032,4.215,0.264,8.505
2004-03-18,0.032,4.215,0.264,8.505
2004-03-19,0.032,4.215,0.264,8.505
2004-03-22,0.032,4.215,0.264,8.505
2004-03-23,0.032,4.215,0.264,8.505
2004-03-24,0.032,4.215,0.264,8.505
2004-03-25,0.032,4.215,0.264,8.505
2004-03-26,0.032,4.215,0.264,8.505
2004-03-29,0.032,4.215,0.264,8.505
2004-03-30,0.032,4.215,0.264,8.505
2004-03-31,0.032,4.215,0.264,8.505
2004-04-01,0.032,4.233,0.255,8.518
2004-04-02,0.032,4.233,0.255,8.518
2004-04-05,0.032,4.233,0.255,8.518
2004-04-06,0.032,4.233,0.255,8.518
2004-04-07,0.032,4.233,0.255,8.518
2004-04-08,0.032,4.233,0.255,8.518
2004-04-09,0.032,4.233,0.255,8.518
2004-04-12,0.032,4.233,0.255,8.518
2004-04-13,0.032,4.233,0.255,8.518
2004-04-14,0.032,4.233,0.255,8.518
2004-04-15,0.032,4.233,0.255,8.518
2004-04-16,0.032,4.233,0.255,8.518
2004-04-19,0.032,4.233,0.255,8.518
2004-04-20,0.032,4.233,0.255,8.518
2004-04-21,0.032,4.233,0.255,8.518
2004-04-22,0.032,4.233,0.255,8.518
2004-04-23,0.032,4.233,0.255,8.518
2004-04-26,0.032,4.233,0.255,8.518
2004-04-27,0.032,4.233,0.255,8.518
2004-04-28,0.032,4.233,0.255,8.518
2004-04-29,0.032,4.233,0.255,8.518
2004-04-30,0.032,4.233,0.255,8.518
2004-05-03,0.032,4.263,0.255,8.555
2004-05-04,0.032,4.263,0.255,8.555
2004-05-05,0.032,4.263,0.255,8.555
2004-05-06,0.032,4.263,0.255,8.555
2004-05-07,0.032,4.263,0.255,8.555
2004-05-10,0.032,4.263,0.255,8.555
2004-05-11,0.032,4.263,0.255,8.555
2004-05-12,0.032,4.263,0.255,8.555
2004-05-13,0.032,4.263,0.255,8.555
2004-05-14,0.032,4.263,0.255,8.555
2004-05-17,0.032,4.263,0.255,8.555
2004-05-18,0.032,4.263,0.255,8.555
2004-05-19,0.032,4.263,0.255,8.555
2004-05-20,0.032,4.263,0.255,8.555
2004-05-21,0.032,4.263,0.255,8.555
2004-05-24,0.032,4.263,0.255,8.555
2004-05-25,0.032,4.263,0.255,8.555
2004-05-26,0.032,4.263,0.255,8.555
2004-05-27,0.032,4.263,0.255,8.555
2004-05-28,0.032,4.263,0.255,8.555
2004-05-31,0.032,4.263,0.255,8.555
2004-06-01,0.033,4.23,0.255,8.586
2004-06-02,0.033,4.23,0.255,8.586
2004-06-03,0.033,4.23,0.255,8.586
2004-06-04,0.033,4.23,0.255,8.586
2004-06-07,0.033,4.23,0.255,8.586
2004-06-08,0.033,4.23,0.255,8.586
2004-06-09,0.033,4.23,0.255,8.586
2004-06-10,0.033,4.23,0.255,8.586
2004-06-11,0.033,4.23,0.255,8.586
2004-06-14,0.033,4.23,0.255,8.586
2004-06-15,0.033,4.23,0.255,8.586
2004-06-16,0.033,4.23,0.255,8.586
2004-06-17,0.033,4.23,0.255,8.586
2004-06-18,0.033,4.23,0.255,8.586
2004-06-21,0.033,4.23,0.255,8.586
2004-06-22,0.033,4.23,0.255,8.586
2004-06-23,0.033,4.23,0.255,8.586
2004-06-24,0.033,4.23,0.255,8.586
2004-06-25,0.033,4.23,0.255,8.586
2004-06-28,0.033,4.23,0.255,8.586
2004-06-29,0.033,4.23,0.255,8.586
2004-06-30,0.033,4.23,0.255,8.586
2004-07-01,0.038,4.262,0.25,8.595
2004-07-02,0.038,4.262,0.25,8.595
2004-07-05,0.038,4.262,0.25,8.595
2004-07-06,0.038,4.262,0.25,8.595
2004-07-07,0.038,4.262,0.25,8.595
2004-07-08,0.038,4.262,0.25,8.595
2004-07-09,0.038,4.262,0.25,8.595
2004-07-12,0.038,4.262,0.25,8.595
2004-07-13,0.038,4.262,0.25,8.595
2004-07-14,0.038,4.262,0.25,8.595
2004-07-15,0.038,4.262,0.25,8.595
2004-07-16,0.038,4.262,0.25,8.595
2004-07-19,0.038,4.262,0.25,8.595
2004-07-20,0.038,4.262,0.25,8.595
2004-07-21,0.038,4.262,0.25,8.595
2004-07-22,0.038,4.262,0.25,8.595
2004-07-23,0.038,4.262,0.25,8.595
2004-07-26,0.038,4.262,0.25,8.595
2004-07-27,0.038,4.262,0.25,8.595
2004-07-28,0.038,4.262,0.25,8.595
2004-07-29,0.038,4.262,0.25,8.595
2004-07-30,0.038,4.262,0.25,8.595
2004-08-02,0.041,4.266,0.245,8.6
2004-08-03,0.041,4.266,0.245,8.6
2004-08-04,0.041,4.266,0.245,8.6
2004-08-05,0.041,4.266,0.245,8.6
2004-08-06,0.041,4.266,0.245,8.6
2004-08-09,0.041,4.266,0.245,8.6
2004-08-10,0.041,4.266,0.245,8.6
2004-08-11,0.041,4.266,0.245,8.6
2004-08-12,0.041,4.266,0.245,8.6
2004-08-13,0.041,4.266,0.245,8.6
2004-08-16,0.041,4.266,0.245,8.6
2004-08-17,0.041,4.266,0.245,8.6
2004-08-18,0.041,4.266,0.245,8.6
2004-08-19,0.041,4.266,0.245,8.6
2004-08-20,0.041,4.266,0.245,8.6
2004-08-23,0.041,4.266,0.245,8.6
2004-08-24,0.041,4.266,0.245,8.6
